Index,-30,-20,-10,0,10,20,frequency (Hz)
1022,-147.986755371094,-140.41455078125,-116.049903869629,-116.503158569336,-96.4224014282227,-95.8549957275391,6387.86125
1023,-147.983840942383,-140.410614013672,-116.051498413086,-116.508750915527,-96.4226760864258,-95.8513641357422,6394.110624999999
1024,-147.98095703125,-140.406677246094,-116.053115844727,-116.514289855957,-96.4229888916016,-95.8476943969727,6400.36
1025,-147.978088378906,-140.402709960938,-116.05477142334,-116.519752502441,-96.4233169555664,-95.843994140625,6406.609375
1026,-147.975219726562,-140.398742675781,-116.056434631348,-116.525161743164,-96.4236831665039,-95.8402481079102,6412.858749999999
1027,-147.972381591797,-140.394760131836,-116.058135986328,-116.530502319336,-96.4240875244141,-95.8364868164063,6419.108125
1028,-147.969589233398,-140.390777587891,-116.059883117676,-116.535789489746,-96.4245376586914,-95.8326950073242,6425.3575
1029,-147.966796875,-140.386779785156,-116.061637878418,-116.541000366211,-96.4250030517578,-95.8288726806641,6431.6068749999995
1030,-147.96403503418,-140.382781982422,-116.063430786133,-116.546142578125,-96.4255142211914,-95.8250122070313,6437.85625
1031,-147.961303710937,-140.378768920898,-116.065254211426,-116.551231384277,-96.4260635375977,-95.8211288452148,6444.105624999999
1032,-147.958587646484,-140.374755859375,-116.067100524902,-116.556259155273,-96.4266357421875,-95.8172225952148,6450.355
1033,-147.955902099609,-140.370712280273,-116.068977355957,-116.561195373535,-96.42724609375,-95.8132858276367,6456.604375
1034,-147.953231811523,-140.366683959961,-116.07088470459,-116.566078186035,-96.4278869628906,-95.8093109130859,6462.853749999999
1035,-147.950576782227,-140.362609863281,-116.072807312012,-116.570892333984,-96.4285659790039,-95.805305480957,6469.103125
1036,-147.947937011719,-140.358551025391,-116.074760437012,-116.575622558594,-96.4292678833008,-95.8012771606445,6475.3525
1037,-147.945343017578,-140.354476928711,-116.076751708984,-116.580299377441,-96.4300155639648,-95.7972183227539,6481.601874999999
1038,-147.942764282227,-140.35041809082,-116.078758239746,-116.584892272949,-96.430793762207,-95.7931442260742,6487.85125
1039,-147.940200805664,-140.346328735352,-116.080795288086,-116.589416503906,-96.4316101074219,-95.7890319824219,6494.100625
1040,-147.93766784668,-140.342239379883,-116.082855224609,-116.593872070313,-96.4324569702148,-95.784912109375,6500.349999999999
1041,-147.935150146484,-140.338134765625,-116.0849609375,-116.598258972168,-96.4333419799805,-95.7807540893555,6506.599375
1042,-147.932662963867,-140.334045410156,-116.087074279785,-116.602561950684,-96.4342651367188,-95.7765655517578,6512.84875
1043,-147.930206298828,-140.329925537109,-116.089218139648,-116.606796264648,-96.4352264404297,-95.7723617553711,6519.0981249999995
1044,-147.927764892578,-140.325805664062,-116.09139251709,-116.610969543457,-96.4362182617188,-95.7681350708008,6525.3475
1045,-147.925354003906,-140.321685791016,-116.093597412109,-116.615058898926,-96.4372482299805,-95.7638854980469,6531.596874999999
1046,-147.922958374023,-140.317565917969,-116.095825195313,-116.619071960449,-96.4383163452148,-95.7596130371094,6537.84625
1047,-147.920608520508,-140.313430786133,-116.098083496094,-116.623023986816,-96.4394149780273,-95.7553176879883,6544.095625
1048,-147.918258666992,-140.309295654297,-116.100372314453,-116.626892089844,-96.4405517578125,-95.7510147094727,6550.344999999999
1049,-147.915939331055,-140.305160522461,-116.102676391602,-116.630699157715,-96.4417343139648,-95.7466735839844,6556.594375
1050,-147.913665771484,-140.301010131836,-116.105010986328,-116.634414672852,-96.4429473876953,-95.742317199707,6562.84375
1051,-147.911376953125,-140.296829223633,-116.107353210449,-116.638046264648,-96.4441757202148,-95.737922668457,6569.093124999999
1052,-147.909118652344,-140.292663574219,-116.109718322754,-116.641593933105,-96.4454345703125,-95.733512878418,6575.3425
1053,-147.906875610352,-140.288482666016,-116.112121582031,-116.645072937012,-96.4467468261719,-95.7290802001953,6581.591875
1054,-147.904663085937,-140.284301757813,-116.114540100098,-116.648483276367,-96.4480895996094,-95.7246246337891,6587.8412499999995
1055,-147.902481079102,-140.280120849609,-116.116989135742,-116.651817321777,-96.449462890625,-95.7201538085938,6594.090625
1056,-147.900314331055,-140.275939941406,-116.119453430176,-116.655067443848,-96.4508819580078,-95.7156677246094,6600.339999999999
1057,-147.898178100586,-140.271743774414,-116.121948242188,-116.658248901367,-96.4523239135742,-95.7111663818359,6606.589375
1058,-147.896072387695,-140.267547607422,-116.124465942383,-116.661346435547,-96.4538192749023,-95.7066421508789,6612.83875
1059,-147.893981933594,-140.263366699219,-116.127014160156,-116.664367675781,-96.4553375244141,-95.7021026611328,6619.088124999999
1060,-147.89192199707,-140.259170532227,-116.129570007324,-116.667327880859,-96.4568939208984,-95.6975479125977,6625.3375
1061,-147.889877319336,-140.254959106445,-116.132171630859,-116.670196533203,-96.4585037231445,-95.692985534668,6631.586875
1062,-147.88786315918,-140.250762939453,-116.134788513184,-116.673004150391,-96.4601364135742,-95.6883926391602,6637.836249999999
1063,-147.885879516602,-140.246566772461,-116.137428283691,-116.675735473633,-96.4618148803711,-95.6837997436523,6644.085625
1064,-147.883911132812,-140.24235534668,-116.140090942383,-116.67839050293,-96.4635238647461,-95.6791839599609,6650.335
1065,-147.881973266602,-140.238159179688,-116.142768859863,-116.680961608887,-96.4652709960938,-95.6745529174805,6656.584374999999
1066,-147.880065917969,-140.233947753906,-116.145477294922,-116.683464050293,-96.4670562744141,-95.6699142456055,6662.83375
1067,-147.878158569336,-140.229721069336,-116.14818572998,-116.685882568359,-96.468864440918,-95.6652526855469,6669.083125
1068,-147.876281738281,-140.225509643555,-116.150932312012,-116.68822479248,-96.4707107543945,-95.6605834960938,6675.3324999999995
1069,-147.874450683594,-140.221313476562,-116.153701782227,-116.690498352051,-96.4726028442383,-95.6558990478516,6681.581875
1070,-147.872619628906,-140.217086791992,-116.15648651123,-116.69270324707,-96.4745254516602,-95.6511993408203,6687.831249999999
1071,-147.870819091797,-140.212875366211,-116.159294128418,-116.694831848145,-96.4764862060547,-95.6464920043945,6694.080625
1072,-147.869049072266,-140.20866394043,-116.162132263184,-116.696884155273,-96.4784851074219,-95.6417694091797,6700.33
1073,-147.867294311523,-140.204452514648,-116.164978027344,-116.698860168457,-96.4805145263672,-95.6370391845703,6706.579374999999
1074,-147.86555480957,-140.200241088867,-116.167846679688,-116.70076751709,-96.4825973510742,-95.6322937011719,6712.82875
1075,-147.863861083984,-140.196029663086,-116.17073059082,-116.702606201172,-96.4846954345703,-95.627555847168,6719.078125
1076,-147.862182617188,-140.191818237305,-116.173645019531,-116.704376220703,-96.4868469238281,-95.6227874755859,6725.327499999999
1077,-147.86051940918,-140.187622070312,-116.176559448242,-116.706062316895,-96.4890289306641,-95.6180267333984,6731.576875
1078,-147.85888671875,-140.183410644531,-116.179512023926,-116.707695007324,-96.4912414550781,-95.6132431030273,6737.82625
1079,-147.857269287109,-140.179214477539,-116.182487487793,-116.709243774414,-96.4935073852539,-95.6084671020508,6744.0756249999995
1080,-147.855697631836,-140.175003051758,-116.18546295166,-116.710723876953,-96.4957885742188,-95.6036834716797,6750.325
1081,-147.854125976563,-140.170822143555,-116.188468933105,-116.712135314941,-96.4981231689453,-95.5988845825195,6756.574374999999
1082,-147.852584838867,-140.166610717773,-116.191482543945,-116.713470458984,-96.5004730224609,-95.5940704345703,6762.82375
1083,-147.851058959961,-140.162399291992,-116.19450378418,-116.714729309082,-96.5028533935547,-95.5892333984375,6769.073125
1084,-147.849548339844,-140.158203125,-116.197540283203,-116.715927124023,-96.5052719116211,-95.5844116210938,6775.322499999999
1085,-147.848068237305,-140.154022216797,-116.200607299805,-116.717063903809,-96.5077438354492,-95.5795745849609,6781.571875
1086,-147.846603393555,-140.149826049805,-116.203674316406,-116.718116760254,-96.5102386474609,-95.5747299194336,6787.82125
1087,-147.845169067383,-140.145629882813,-116.206764221191,-116.719116210938,-96.5127639770508,-95.5698852539063,6794.070624999999
1088,-147.84375,-140.141448974609,-116.20987701416,-116.72004699707,-96.5153198242187,-95.5650405883789,6800.32
1089,-147.842361450195,-140.137268066406,-116.212997436523,-116.720909118652,-96.5179290771484,-95.5601806640625,6806.569375
1090,-147.84098815918,-140.133087158203,-116.216133117676,-116.721710205078,-96.5205612182617,-95.5553207397461,6812.818749999999
1091,-147.839630126953,-140.128921508789,-116.219284057617,-116.722450256348,-96.5232391357422,-95.5504684448242,6819.068125
1092,-147.838302612305,-140.124771118164,-116.222450256348,-116.723129272461,-96.5259475708008,-95.5456085205078,6825.317499999999
1093,-147.836990356445,-140.12060546875,-116.225631713867,-116.723747253418,-96.5286865234375,-95.5407409667969,6831.5668749999995
1094,-147.835708618164,-140.116455078125,-116.228820800781,-116.72428894043,-96.5314559936523,-95.5358734130859,6837.81625
1095,-147.834442138672,-140.1123046875,-116.232025146484,-116.72477722168,-96.5342712402344,-95.531005859375,6844.065624999999
1096,-147.833206176758,-140.108169555664,-116.235252380371,-116.725219726562,-96.5371170043945,-95.5261306762695,6850.315
1097,-147.831985473633,-140.104034423828,-116.238479614258,-116.7255859375,-96.5400009155273,-95.5212631225586,6856.564375
1098,-147.830780029297,-140.099899291992,-116.241722106934,-116.725883483887,-96.5429077148438,-95.5163879394531,6862.813749999999
1099,-147.82958984375,-140.095779418945,-116.244972229004,-116.726135253906,-96.5458450317383,-95.5115127563477,6869.063125
1100,-147.828414916992,-140.091659545898,-116.248229980469,-116.726333618164,-96.5488204956055,-95.5066375732422,6875.3125
1101,-147.827270507812,-140.087554931641,-116.251502990723,-116.726455688477,-96.5518264770508,-95.5017547607422,6881.561874999999
1102,-147.826141357422,-140.083465576172,-116.254791259766,-116.726539611816,-96.5548858642578,-95.4968872070313,6887.81125
1103,-147.82502746582,-140.079360961914,-116.258087158203,-116.7265625,-96.5579605102539,-95.4920043945312,6894.060625
1104,-147.823944091797,-140.075271606445,-116.261390686035,-116.726524353027,-96.5610733032227,-95.4871368408203,6900.3099999999995
1105,-147.822875976562,-140.071197509766,-116.264709472656,-116.726432800293,-96.564208984375,-95.4822692871094,6906.559375
1106,-147.821807861328,-140.067138671875,-116.268028259277,-116.726295471191,-96.5673904418945,-95.4774017333984,6912.808749999999
1107,-147.820785522461,-140.063079833984,-116.271362304688,-116.726112365723,-96.5705947875977,-95.472526550293,6919.058125
1108,-147.819778442383,-140.059020996094,-116.274711608887,-116.725868225098,-96.573844909668,-95.4676742553711,6925.3075
1109,-147.818771362305,-140.054992675781,-116.278053283691,-116.725570678711,-96.5771179199219,-95.4628143310547,6931.556874999999
1110,-147.817794799805,-140.050964355469,-116.28141784668,-116.725242614746,-96.580436706543,-95.4579696655273,6937.80625
1111,-147.816833496094,-140.046951293945,-116.284782409668,-116.724838256836,-96.5837783813477,-95.4531097412109,6944.055625
1112,-147.815887451172,-140.042953491211,-116.28816986084,-116.724411010742,-96.5871505737305,-95.4482727050781,6950.304999999999
1113,-147.81494140625,-140.038940429688,-116.291534423828,-116.723907470703,-96.5905380249024,-95.4434280395508,6956.554375
1114,-147.814010620117,-140.034927368164,-116.294914245605,-116.723365783691,-96.5939636230469,-95.4385833740234,6962.80375
1115,-147.813110351562,-140.030944824219,-116.298301696777,-116.722770690918,-96.5974197387695,-95.4337387084961,6969.053124999999
1116,-147.812210083008,-140.026962280273,-116.301689147949,-116.722137451172,-96.6009063720703,-95.4289016723633,6975.3025
1117,-147.811340332031,-140.022994995117,-116.305084228516,-116.721450805664,-96.6044235229492,-95.424072265625,6981.551874999999
1118,-147.810485839844,-140.019058227539,-116.308486938477,-116.720741271973,-96.6079711914063,-95.4192581176758,6987.8012499999995
1119,-147.809631347656,-140.015106201172,-116.311882019043,-116.719970703125,-96.6115570068359,-95.414436340332,6994.050625
1120,-147.808792114258,-140.011184692383,-116.315292358398,-116.719161987305,-96.6151580810547,-95.4096374511719,7000.299999999999
1121,-147.807983398438,-140.007263183594,-116.318717956543,-116.718299865723,-96.6187973022461,-95.4048309326172,7006.549375
1122,-147.807174682617,-140.003356933594,-116.322128295898,-116.717422485352,-96.6224746704102,-95.400032043457,7012.79875
1123,-147.806381225586,-139.999465942383,-116.325561523437,-116.716491699219,-96.6261749267578,-95.3952560424805,7019.048124999999
1124,-147.805603027344,-139.995590209961,-116.328979492187,-116.715522766113,-96.6299057006836,-95.390495300293,7025.2975
1125,-147.804840087891,-139.991714477539,-116.332412719727,-116.71452331543,-96.633674621582,-95.3857269287109,7031.546875
1126,-147.804092407227,-139.987869262695,-116.335861206055,-116.713478088379,-96.6374588012695,-95.380973815918,7037.796249999999
1127,-147.803344726563,-139.984039306641,-116.339294433594,-116.712409973145,-96.6412811279297,-95.3762283325195,7044.045625
1128,-147.802627563477,-139.980224609375,-116.342742919922,-116.711296081543,-96.645133972168,-95.3715133666992,7050.295
1129,-147.801910400391,-139.976409912109,-116.346176147461,-116.710136413574,-96.6490020751953,-95.3667755126953,7056.5443749999995
1130,-147.801208496094,-139.972610473633,-116.349617004395,-116.708969116211,-96.6529083251953,-95.362060546875,7062.79375
1131,-147.800506591797,-139.968826293945,-116.353050231934,-116.707740783691,-96.6568298339844,-95.3573532104492,7069.043124999999
1132,-147.799819946289,-139.965057373047,-116.356498718262,-116.706489562988,-96.6607971191406,-95.352653503418,7075.2925
1133,-147.799133300781,-139.961318969727,-116.359954833984,-116.705215454102,-96.6647796630859,-95.3479766845703,7081.541875
1134,-147.798477172852,-139.957565307617,-116.363395690918,-116.703903198242,-96.6688003540039,-95.3433151245117,7087.791249999999
1135,-147.797821044922,-139.953857421875,-116.366844177246,-116.702560424805,-96.6728439331055,-95.3386688232422,7094.040625
1136,-147.797180175781,-139.950149536133,-116.370300292969,-116.701194763184,-96.6769180297852,-95.3340301513672,7100.29
1137,-147.796539306641,-139.946472167969,-116.373741149902,-116.69979095459,-96.6810150146484,-95.3293991088867,7106.539374999999
1138,-147.795913696289,-139.942794799805,-116.37718963623,-116.698371887207,-96.6851425170899,-95.3247833251953,7112.78875
1139,-147.795303344727,-139.93913269043,-116.380645751953,-116.696907043457,-96.6893005371094,-95.320182800293,7119.038125
1140,-147.794692993164,-139.935501098633,-116.384094238281,-116.695442199707,-96.693473815918,-95.3155975341797,7125.287499999999
1141,-147.794082641602,-139.931884765625,-116.387550354004,-116.693939208984,-96.6976776123047,-95.3110275268555,7131.536875
1142,-147.793502807617,-139.928268432617,-116.391006469727,-116.692405700684,-96.7019195556641,-95.3064651489258,7137.786249999999
1143,-147.792892456055,-139.924697875977,-116.39444732666,-116.690856933594,-96.7061767578125,-95.3019332885742,7144.0356249999995
